text,env
"In addition, during instructions we consumed 10 percent more fuel oil instead of natural gas which resulted in almost 4 percent increase on CO2 emissions.",1.0
"Finally, the changes in vessels’ operating profile and mainly the increased sailing time (+and average speed (+0.5 knots), proved to have a considerable impact of more than 5 percent increase on the overall CO2 emissions.",1.0
"In this respect, and despite the negative contribution of the reduced LNG utilization as fuel and the increased sailing speeds, our improved by approximately 3.5 percent compared to last year.",0.0
"It is therefore evident that the design and construction of energy efficient ships needs to be combined with the efficient operation of the ships (utilization, speed, fuel ratio) to maximize the reduction on carbon intensity.",1.0
Owners and charterers need to closely collaborate having a holistic view of the vessel’s energy performance and the voyage requirements.,
"Innovation is one of our company’s values and, together with our continuous improvement culture, allows us to realize significant reductions in fuel consumption per unit of freight.",0.0
with our charterers Vessel speed reduction can radically lower emissions.,1.0
A reduction can reduce emissions by up to 6 percent.,0.0
"In addition, optimizing voyage planning, weather routing, engine load distribution and vessel trim configuration can yield further emissions savings of up to 5 percent.",0.0
"We have also collaborated with Shell and Kongsberg Maritime to test operational practices on one of our vessels, using hydrodynamic optimization software (JAWS) augmented by digital tools to reduce our emissions.",1.0
We recorded the vessels shaft energy consumption for nine months without JAWS and for one year with JAWS and using the software generated average energy savings of 5 percent.,0.0
"Technical measures We have a history of installing energy saving devices (e.g. rudder bulbs, saver fins and hull-air lubrication systems) and applying the latest anti-fouling coatings to minimize water resistance.",
"In emissions monitoring systems onboard our vessels, worked with the shipyards on hull optimization for operational profile and developed an in-house data analytics platform for optimizing the performance and fuel consumption of our vessels considering paint technology.",0.0
We also completed our vessel energy efficiency study and finalized our energy conservation roadmap.,0.0
"In shipyards to design the ship of the future, considering various future fuel scenarios, and to evaluate retrofit options for existing vessels.",0.0
In evaluate fuel cells and carbon capture technologies onboard LNG vessels. IV.,0.0
"Industry collaboration/pilot projects Partnerships between shipowners, technology companies, fuel innovators/ traders, organizations and regulators can scale demand, accelerate funding for pilot projects and ensure regulatory alignment.",0.0
"Accordingly, we actively engage in the following: a) Industry projects: We are currently evaluating participation in emission monitoring programs with our customers.",0.0
c) Pilot projects: In a pilot study to assess the benefit of biofuels for our emissions profile.,1.0
"We concluded that current generation biofuels cannot offer emission reductions on a tank-to-wake basis, compared to the natural gas our vessels currently burn.",0.0
